t,epoch,etime,energy,HF Energy (Ha),FCI Energy (Ha),r,energy_error
0.1,0,0.0,-1.6828428401568216,-1.680977134051285,-2.034319983542531,4.0,0.35147714338570935
0.1,1,0.004545454545454547,-1.685185779235109,-1.680977134051285,-2.034319983542531,4.0,0.3491342043074219
0.1,2,0.009090909090909094,-1.6853491400361422,-1.680977134051285,-2.034319983542531,4.0,0.34897084350638874
0.1,3,0.013636363636363641,-1.685351128119039,-1.680977134051285,-2.034319983542531,4.0,0.348968855423492
0.1,4,0.018181818181818188,-1.6853511524859444,-1.680977134051285,-2.034319983542531,4.0,0.3489688310565866
0.1,5,0.022727272727272735,-1.685351157944315,-1.680977134051285,-2.034319983542531,4.0,0.34896882559821596
0.1,6,0.027272727272727268,-1.6853511647766912,-1.680977134051285,-2.034319983542531,4.0,0.34896881876583974
0.1,7,0.031818181818181815,-1.6853511652254,-1.680977134051285,-2.034319983542531,4.0,0.3489688183171309
0.1,8,0.03636363636363636,-1.6853511652540383,-1.680977134051285,-2.034319983542531,4.0,0.3489688182884927
0.1,9,0.04090909090909092,-1.6853511652594897,-1.680977134051285,-2.034319983542531,4.0,0.34896881828304127
0.1,10,0.04545454545454546,-1.685351165261486,-1.680977134051285,-2.034319983542531,4.0,0.34896881828104487
0.1,11,0.05,-1.685351165261836,-1.680977134051285,-2.034319983542531,4.0,0.3489688182806949
0.1,12,0.05454545454545454,-1.685351165261846,-1.680977134051285,-2.034319983542531,4.0,0.34896881828068493
0.1,13,0.0590909090909091,-1.6853511652618527,-1.680977134051285,-2.034319983542531,4.0,0.3489688182806783
0.1,14,0.06363636363636363,-1.6853511652618558,-1.680977134051285,-2.034319983542531,4.0,0.34896881828067516
0.1,15,0.06818181818181818,-1.6853511652618585,-1.680977134051285,-2.034319983542531,4.0,0.3489688182806725
0.1,16,0.07272727272727274,-1.6853511652618587,-1.680977134051285,-2.034319983542531,4.0,0.3489688182806723
0.1,17,0.07727272727272727,-1.68535116526186,-1.680977134051285,-2.034319983542531,4.0,0.34896881828067094
0.2,0,0.1,-1.696760513293567,-1.680977134051285,-2.034319983542531,4.0,0.33755947024896393
0.2,1,0.10454545454545455,-1.6993912378847131,-1.680977134051285,-2.034319983542531,4.0,0.33492874565781783
0.2,2,0.1090909090909091,-1.6994360412576943,-1.680977134051285,-2.034319983542531,4.0,0.33488394228483664
0.2,3,0.11363636363636365,-1.6994362780421106,-1.680977134051285,-2.034319983542531,4.0,0.33488370550042035
0.2,4,0.1181818181818182,-1.6994366882967913,-1.680977134051285,-2.034319983542531,4.0,0.3348832952457397
0.2,5,0.12272727272727274,-1.6994371079977597,-1.680977134051285,-2.034319983542531,4.0,0.33488287554477125
0.2,6,0.12727272727272726,-1.6994371257748018,-1.680977134051285,-2.034319983542531,4.0,0.3348828577677292
0.2,7,0.13181818181818183,-1.6994371258104581,-1.680977134051285,-2.034319983542531,4.0,0.3348828577320728
0.2,8,0.13636363636363635,-1.6994371258161047,-1.680977134051285,-2.034319983542531,4.0,0.33488285772642623
0.2,9,0.14090909090909093,-1.699437125821903,-1.680977134051285,-2.034319983542531,4.0,0.334882857720628
0.2,10,0.14545454545454548,-1.6994371258232261,-1.680977134051285,-2.034319983542531,4.0,0.3348828577193048
0.2,11,0.15000000000000002,-1.6994371258244458,-1.680977134051285,-2.034319983542531,4.0,0.3348828577180851
0.2,12,0.15454545454545454,-1.6994371258253875,-1.680977134051285,-2.034319983542531,4.0,0.33488285771714343
0.2,13,0.15909090909090912,-1.6994371258261742,-1.680977134051285,-2.034319983542531,4.0,0.33488285771635673
0.2,14,0.16363636363636364,-1.6994371258263865,-1.680977134051285,-2.034319983542531,4.0,0.33488285771614446
0.2,15,0.16818181818181818,-1.6994371258263894,-1.680977134051285,-2.034319983542531,4.0,0.33488285771614157
0.2,16,0.17272727272727273,-1.6994371258263905,-1.680977134051285,-2.034319983542531,4.0,0.33488285771614046
0.3,0,0.19999999999999998,-1.7208384067979807,-1.680977134051285,-2.034319983542531,4.0,0.31348157674455024
0.3,1,0.20454545454545453,-1.7232451477840787,-1.680977134051285,-2.034319983542531,4.0,0.3110748357584523
0.3,2,0.20909090909090908,-1.7232673574860788,-1.680977134051285,-2.034319983542531,4.0,0.3110526260564521
0.3,3,0.21363636363636362,-1.7232675580517365,-1.680977134051285,-2.034319983542531,4.0,0.3110524254907945
0.3,4,0.21818181818181817,-1.7232677883473406,-1.680977134051285,-2.034319983542531,4.0,0.31105219519519034
0.3,5,0.22272727272727272,-1.7232677903182831,-1.680977134051285,-2.034319983542531,4.0,0.3110521932242478
0.3,6,0.22727272727272724,-1.7232677935659628,-1.680977134051285,-2.034319983542531,4.0,0.31105218997656814
0.3,7,0.2318181818181818,-1.7232677957879,-1.680977134051285,-2.034319983542531,4.0,0.31105218775463106
0.3,8,0.23636363636363633,-1.723267795792233,-1.680977134051285,-2.034319983542531,4.0,0.31105218775029786
0.3,9,0.2409090909090909,-1.7232677957968963,-1.680977134051285,-2.034319983542531,4.0,0.3110521877456347
0.3,10,0.24545454545454545,-1.7232677958008473,-1.680977134051285,-2.034319983542531,4.0,0.31105218774168364
0.3,11,0.25,-1.7232677958073328,-1.680977134051285,-2.034319983542531,4.0,0.31105218773519816
0.3,12,0.2545454545454545,-1.7232677958167135,-1.680977134051285,-2.034319983542531,4.0,0.31105218772581744
0.3,13,0.2590909090909091,-1.723267795819878,-1.680977134051285,-2.034319983542531,4.0,0.31105218772265286
0.3,14,0.2636363636363636,-1.7232677958199714,-1.680977134051285,-2.034319983542531,4.0,0.3110521877225596
0.3,15,0.2681818181818182,-1.7232677958199774,-1.680977134051285,-2.034319983542531,4.0,0.3110521877225536
0.3,16,0.2727272727272727,-1.7232677958199853,-1.680977134051285,-2.034319983542531,4.0,0.3110521877225456
0.3,17,0.2772727272727273,-1.7232677958199865,-1.680977134051285,-2.034319983542531,4.0,0.3110521877225445
0.4,0,0.30000000000000004,-1.7532297033936135,-1.680977134051285,-2.034319983542531,4.0,0.28109028014891746
0.4,1,0.30454545454545456,-1.7551812291714324,-1.680977134051285,-2.034319983542531,4.0,0.2791387543710986
0.4,2,0.3090909090909091,-1.7552355676497902,-1.680977134051285,-2.034319983542531,4.0,0.2790844158927408
0.4,3,0.31363636363636366,-1.755235698458936,-1.680977134051285,-2.034319983542531,4.0,0.27908428508359506
0.4,4,0.31818181818181823,-1.7552357679120565,-1.680977134051285,-2.034319983542531,4.0,0.2790842156304745
0.4,5,0.32272727272727275,-1.7552357692216798,-1.680977134051285,-2.034319983542531,4.0,0.2790842143208512
0.4,6,0.32727272727272727,-1.7552357692907363,-1.680977134051285,-2.034319983542531,4.0,0.27908421425179464
0.4,7,0.33181818181818185,-1.7552357692931222,-1.680977134051285,-2.034319983542531,4.0,0.27908421424940877
0.4,8,0.33636363636363636,-1.7552357692962075,-1.680977134051285,-2.034319983542531,4.0,0.27908421424632346
0.4,9,0.34090909090909094,-1.7552357693017404,-1.680977134051285,-2.034319983542531,4.0,0.27908421424079055
0.4,10,0.34545454545454546,-1.7552357693115743,-1.680977134051285,-2.034319983542531,4.0,0.27908421423095664
0.4,11,0.35000000000000003,-1.7552357693258764,-1.680977134051285,-2.034319983542531,4.0,0.2790842142166545
0.4,12,0.35454545454545455,-1.755235769329973,-1.680977134051285,-2.034319983542531,4.0,0.279084214212558
0.4,13,0.3590909090909091,-1.7552357693300666,-1.680977134051285,-2.034319983542531,4.0,0.2790842142124643
0.4,14,0.36363636363636365,-1.7552357693300933,-1.680977134051285,-2.034319983542531,4.0,0.2790842142124377
0.4,15,0.3681818181818182,-1.755235769330094,-1.680977134051285,-2.034319983542531,4.0,0.279084214212437
0.4,16,0.37272727272727274,-1.7552357693300942,-1.680977134051285,-2.034319983542531,4.0,0.2790842142124368
0.5,0,0.4,-1.7915818646780686,-1.680977134051285,-2.034319983542531,4.0,0.2427381188644624
0.5,1,0.40454545454545454,-1.7930047602869934,-1.680977134051285,-2.034319983542531,4.0,0.24131522325553756
0.5,2,0.40909090909090906,-1.7932712742169044,-1.680977134051285,-2.034319983542531,4.0,0.2410487093256266
0.5,3,0.41363636363636364,-1.7932714664215488,-1.680977134051285,-2.034319983542531,4.0,0.2410485171209822
0.5,4,0.4181818181818182,-1.7932714856179666,-1.680977134051285,-2.034319983542531,4.0,0.2410484979245644
0.5,5,0.42272727272727273,-1.793271487226603,-1.680977134051285,-2.034319983542531,4.0,0.24104849631592806
0.5,6,0.42727272727272725,-1.7932714874596842,-1.680977134051285,-2.034319983542531,4.0,0.24104849608284673
0.5,7,0.4318181818181818,-1.7932714874801488,-1.680977134051285,-2.034319983542531,4.0,0.2410484960623822
0.5,8,0.43636363636363634,-1.793271487482463,-1.680977134051285,-2.034319983542531,4.0,0.24104849606006806
0.5,9,0.4409090909090909,-1.793271487486594,-1.680977134051285,-2.034319983542531,4.0,0.24104849605593692
0.5,10,0.44545454545454544,-1.793271487492347,-1.680977134051285,-2.034319983542531,4.0,0.24104849605018397
0.5,11,0.45,-1.793271487494009,-1.680977134051285,-2.034319983542531,4.0,0.24104849604852197
0.5,12,0.45454545454545453,-1.7932714874950335,-1.680977134051285,-2.034319983542531,4.0,0.24104849604749745
0.5,13,0.4590909090909091,-1.7932714874969342,-1.680977134051285,-2.034319983542531,4.0,0.24104849604559675
0.5,14,0.4636363636363636,-1.7932714875004097,-1.680977134051285,-2.034319983542531,4.0,0.2410484960421213
0.5,15,0.4681818181818182,-1.7932714875063225,-1.680977134051285,-2.034319983542531,4.0,0.24104849603620848
0.5,16,0.4727272727272727,-1.7932714875137306,-1.680977134051285,-2.034319983542531,4.0,0.2410484960288004
0.5,17,0.4772727272727273,-1.793271487515461,-1.680977134051285,-2.034319983542531,4.0,0.24104849602707001
0.5,18,0.4818181818181818,-1.7932714875161782,-1.680977134051285,-2.034319983542531,4.0,0.2410484960263528
0.5,19,0.4863636363636364,-1.7932714875163158,-1.680977134051285,-2.034319983542531,4.0,0.24104849602621514
0.5,20,0.4909090909090909,-1.7932714875163231,-1.680977134051285,-2.034319983542531,4.0,0.24104849602620781
0.5,21,0.4954545454545455,-1.793271487516324,-1.680977134051285,-2.034319983542531,4.0,0.24104849602620693
0.6,0,0.5,-1.8341916046166915,-1.680977134051285,-2.034319983542531,4.0,0.20012837892583946
0.6,1,0.5045454545454545,-1.834969009349195,-1.680977134051285,-2.034319983542531,4.0,0.19935097419333592
0.6,2,0.509090909090909,-1.8357182861867791,-1.680977134051285,-2.034319983542531,4.0,0.19860169735575184
0.6,3,0.5136363636363637,-1.835718589238254,-1.680977134051285,-2.034319983542531,4.0,0.19860139430427703
0.6,4,0.5181818181818182,-1.8357185988756815,-1.680977134051285,-2.034319983542531,4.0,0.1986013846668495
0.6,5,0.5227272727272727,-1.8357185995947072,-1.680977134051285,-2.034319983542531,4.0,0.19860138394782378
0.6,6,0.5272727272727272,-1.8357185996612704,-1.680977134051285,-2.034319983542531,4.0,0.19860138388126058
0.6,7,0.5318181818181817,-1.835718599690549,-1.680977134051285,-2.034319983542531,4.0,0.198601383851982
0.6,8,0.5363636363636364,-1.835718599696543,-1.680977134051285,-2.034319983542531,4.0,0.1986013838459879
0.6,9,0.5409090909090909,-1.8357185996978616,-1.680977134051285,-2.034319983542531,4.0,0.1986013838446694
0.6,10,0.5454545454545454,-1.8357185996980427,-1.680977134051285,-2.034319983542531,4.0,0.19860138384448822
0.6,11,0.5499999999999999,-1.835718599699551,-1.680977134051285,-2.034319983542531,4.0,0.19860138384297987
0.6,12,0.5545454545454546,-1.8357185997020449,-1.680977134051285,-2.034319983542531,4.0,0.1986013838404861
0.6,13,0.5590909090909091,-1.8357185997057504,-1.680977134051285,-2.034319983542531,4.0,0.1986013838367806
0.6,14,0.5636363636363636,-1.8357185997084953,-1.680977134051285,-2.034319983542531,4.0,0.1986013838340357
0.6,15,0.5681818181818181,-1.8357185997093888,-1.680977134051285,-2.034319983542531,4.0,0.1986013838331422
0.6,16,0.5727272727272728,-1.8357185997095578,-1.680977134051285,-2.034319983542531,4.0,0.1986013838329732
0.6,17,0.5772727272727273,-1.8357185997095735,-1.680977134051285,-2.034319983542531,4.0,0.19860138383295745
0.6,18,0.5818181818181818,-1.8357185997095748,-1.680977134051285,-2.034319983542531,4.0,0.1986013838329561
0.7,0,0.6,-1.8811450970588366,-1.680977134051285,-2.034319983542531,4.0,0.15317488648369437
0.7,1,0.6045454545454545,-1.8814849665947688,-1.680977134051285,-2.034319983542531,4.0,0.15283501694776214
