t,epoch,etime,energy,HF Energy (Ha),FCI Energy (Ha),r,energy_error
0.2,0,0.0,-1.837043173239757,-1.8329004998465952,-2.039639009327411,2.0,0.20259583608765408
0.2,1,0.009523809523809545,-1.838045598081803,-1.8329004998465952,-2.039639009327411,2.0,0.20159341124560815
0.2,2,0.019047619047619035,-1.8380688265886296,-1.8329004998465952,-2.039639009327411,2.0,0.20157018273878147
0.2,3,0.028571428571428553,-1.8380702966493525,-1.8329004998465952,-2.039639009327411,2.0,0.20156871267805854
0.2,4,0.0380952380952381,-1.8380703521265864,-1.8329004998465952,-2.039639009327411,2.0,0.20156865720082462
0.2,5,0.047619047619047616,-1.8380703645221452,-1.8329004998465952,-2.039639009327411,2.0,0.20156864480526582
0.2,6,0.057142857142857134,-1.83807036615779,-1.8329004998465952,-2.039639009327411,2.0,0.2015686431696211
0.2,7,0.06666666666666665,-1.8380703680501895,-1.8329004998465952,-2.039639009327411,2.0,0.20156864127722152
0.2,8,0.0761904761904762,-1.8380703680753545,-1.8329004998465952,-2.039639009327411,2.0,0.20156864125205654
0.2,9,0.08571428571428573,-1.838070368120564,-1.8329004998465952,-2.039639009327411,2.0,0.20156864120684714
0.2,10,0.09523809523809523,-1.8380703681818242,-1.8329004998465952,-2.039639009327411,2.0,0.2015686411455868
0.2,11,0.10476190476190478,-1.8380703681888577,-1.8329004998465952,-2.039639009327411,2.0,0.20156864113855333
0.2,12,0.11428571428571428,-1.8380703681918096,-1.8329004998465952,-2.039639009327411,2.0,0.20156864113560147
0.2,13,0.12380952380952381,-1.838070368192385,-1.8329004998465952,-2.039639009327411,2.0,0.20156864113502615
0.2,14,0.13333333333333333,-1.8380703681927222,-1.8329004998465952,-2.039639009327411,2.0,0.20156864113468886
0.2,15,0.14285714285714288,-1.838070368192749,-1.8329004998465952,-2.039639009327411,2.0,0.201568641134662
0.2,16,0.1523809523809524,-1.838070368192749,-1.8329004998465952,-2.039639009327411,2.0,0.201568641134662
0.4,0,0.2,-1.8507635930326765,-1.8329004998465952,-2.039639009327411,2.0,0.1888754162947346
0.4,1,0.20952380952380956,-1.853579216976662,-1.8329004998465952,-2.039639009327411,2.0,0.186059792350749
0.4,2,0.21904761904761905,-1.856408606532265,-1.8329004998465952,-2.039639009327411,2.0,0.18323040279514613
0.4,3,0.22857142857142856,-1.856572445278662,-1.8329004998465952,-2.039639009327411,2.0,0.183066564048749
0.4,4,0.2380952380952381,-1.8565770335844267,-1.8329004998465952,-2.039639009327411,2.0,0.18306197574298433
0.4,5,0.24761904761904763,-1.8565843206029904,-1.8329004998465952,-2.039639009327411,2.0,0.18305468872442066
0.4,6,0.2571428571428571,-1.8565868821286582,-1.8329004998465952,-2.039639009327411,2.0,0.18305212719875286
0.4,7,0.26666666666666666,-1.8565883618959722,-1.8329004998465952,-2.039639009327411,2.0,0.18305064743143884
0.4,8,0.2761904761904762,-1.8565887658920426,-1.8329004998465952,-2.039639009327411,2.0,0.18305024343536846
0.4,9,0.28571428571428575,-1.8565888089716889,-1.8329004998465952,-2.039639009327411,2.0,0.18305020035572217
0.4,10,0.29523809523809524,-1.85658883514044,-1.8329004998465952,-2.039639009327411,2.0,0.183050174186971
0.4,11,0.3047619047619048,-1.8565888372674062,-1.8329004998465952,-2.039639009327411,2.0,0.18305017206000485
0.4,12,0.3142857142857143,-1.8565888379197377,-1.8329004998465952,-2.039639009327411,2.0,0.18305017140767332
0.4,13,0.3238095238095238,-1.856588837946308,-1.8329004998465952,-2.039639009327411,2.0,0.18305017138110302
0.4,14,0.33333333333333337,-1.8565888379909308,-1.8329004998465952,-2.039639009327411,2.0,0.18305017133648027
0.4,15,0.34285714285714286,-1.856588838027577,-1.8329004998465952,-2.039639009327411,2.0,0.18305017129983403
0.4,16,0.3523809523809524,-1.856588838028001,-1.8329004998465952,-2.039639009327411,2.0,0.18305017129941015
0.4,17,0.36190476190476195,-1.8565888380286586,-1.8329004998465952,-2.039639009327411,2.0,0.18305017129875245
0.4,18,0.37142857142857144,-1.8565888380290583,-1.8329004998465952,-2.039639009327411,2.0,0.18305017129835277
0.4,19,0.380952380952381,-1.856588838029065,-1.8329004998465952,-2.039639009327411,2.0,0.1830501712983461
0.4,20,0.3904761904761905,-1.8565888380290718,-1.8329004998465952,-2.039639009327411,2.0,0.18305017129833923
0.6,0,0.39999999999999997,-1.888099337605519,-1.8329004998465952,-2.039639009327411,2.0,0.15153967172189198
0.6,1,0.4095238095238095,-1.8931702858352988,-1.8329004998465952,-2.039639009327411,2.0,0.14646872349211226
0.6,2,0.419047619047619,-1.8935402383794364,-1.8329004998465952,-2.039639009327411,2.0,0.14609877094797463
0.6,3,0.4285714285714285,-1.8936755852671263,-1.8329004998465952,-2.039639009327411,2.0,0.14596342406028473
0.6,4,0.4380952380952381,-1.893698477669177,-1.8329004998465952,-2.039639009327411,2.0,0.14594053165823406
0.6,5,0.4476190476190476,-1.893709595812523,-1.8329004998465952,-2.039639009327411,2.0,0.14592941351488808
0.6,6,0.4571428571428571,-1.8937129865790505,-1.8329004998465952,-2.039639009327411,2.0,0.14592602274836053
0.6,7,0.4666666666666666,-1.8937159311689222,-1.8329004998465952,-2.039639009327411,2.0,0.14592307815848882
0.6,8,0.47619047619047616,-1.8937160286758954,-1.8329004998465952,-2.039639009327411,2.0,0.14592298065151565
0.6,9,0.4857142857142857,-1.8937160792499224,-1.8329004998465952,-2.039639009327411,2.0,0.1459229300774887
0.6,10,0.4952380952380952,-1.8937160837580655,-1.8329004998465952,-2.039639009327411,2.0,0.1459229255693455
0.6,11,0.5047619047619047,-1.89371608654643,-1.8329004998465952,-2.039639009327411,2.0,0.14592292278098107
0.6,12,0.5142857142857142,-1.893716087469821,-1.8329004998465952,-2.039639009327411,2.0,0.14592292185759015
0.6,13,0.5238095238095237,-1.8937160886265048,-1.8329004998465952,-2.039639009327411,2.0,0.1459229207009063
0.6,14,0.5333333333333333,-1.893716089255603,-1.8329004998465952,-2.039639009327411,2.0,0.14592292007180796
0.6,15,0.5428571428571428,-1.8937160892701137,-1.8329004998465952,-2.039639009327411,2.0,0.14592292005729735
0.6,16,0.5523809523809523,-1.8937160892882208,-1.8329004998465952,-2.039639009327411,2.0,0.14592292003919027
0.6,17,0.5619047619047619,-1.8937160892892502,-1.8329004998465952,-2.039639009327411,2.0,0.14592292003816087
0.6,18,0.5714285714285714,-1.8937160892893659,-1.8329004998465952,-2.039639009327411,2.0,0.1459229200380452
0.6,19,0.5809523809523809,-1.89371608928948,-1.8329004998465952,-2.039639009327411,2.0,0.14592292003793106
0.6,20,0.5904761904761905,-1.893716089289483,-1.8329004998465952,-2.039639009327411,2.0,0.14592292003792795
0.8,0,0.6000000000000001,-1.9487860021658876,-1.8329004998465952,-2.039639009327411,2.0,0.09085300716152345
0.8,1,0.6095238095238096,-1.9530990928162544,-1.8329004998465952,-2.039639009327411,2.0,0.08653991651115667
0.8,2,0.6190476190476191,-1.9540103149183279,-1.8329004998465952,-2.039639009327411,2.0,0.08562869440908316
